Cleaned_Text,Any_Hate,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism
best opinion yet definitely would used deadly force someone charging assaulting prior carry gun everywhere go cause world getting crazy thanks sharing everyone know,False,False,False,False,False,False,False,False,False,False,False,False,False
wonder would twist slavery truth 400 year slavery one sided bet fox news pay record,False,False,False,False,False,False,False,False,False,False,False,False,False
wtf,False,False,False,False,False,False,False,False,False,False,False,False,False
comment nothing topic video someone please set stefan rapping actual beat would epic,False,False,False,False,False,False,False,False,False,False,False,False,False
far base ca even call propaganda b,True,True,True,False,True,False,False,False,False,False,False,False,False
look like brown suicide cop thing,True,True,True,False,True,False,False,False,False,False,False,False,False
518 urban youth could handle truth presented video,False,False,False,False,False,False,False,False,False,False,False,False,False
yet another reason police need wear recording device time people well really help ensure truth maintained time imagine officer pov camera would show situation,False,False,False,False,False,False,False,False,False,False,False,False,False
police officer wearing camera lapel issue would open shut case,False,False,False,False,False,False,False,False,False,False,False,False,False
stefan molyneux give rounded view simply wanted use old tired ploy discrediting michael brown sane person would believe officer wilson perfect angelic white man person exists privy questionable characteristic cop rest assure human nature spite brown smoking weed stealing blunts even rapping bitch gun etc justify someone unarmed shot many time desensitized culture hip hop white people also monetarily benefited,False,False,False,False,False,False,False,False,False,False,False,False,False
